School Code,School Name,Level of Schooling,Calendar Year,Kindergarten,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Primary Ungraded,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Secondary Ungraded,School Total
3883,Westmead Public School,Primary School,2015,192,203,178,204,164,131,131,,,,,,,,,1203
3883,Westmead Public School,Primary School,2016,209,204,212,172,200,148,126,,,,,,,,,1271
3883,Westmead Public School,Primary School,2017,262,234,227,242,181,203,150,,,,,,,,,1499
3885,Mount Colah Public School,Primary School,2010,71,47,50,50,48,51,51,,,,,,,,,368
3885,Mount Colah Public School,Primary School,2011,56,71,47,47,50,46,52,,,,,,,,,369
3885,Mount Colah Public School,Primary School,2012,68,56,70,47,50,51,48,,,,,,,,,390
3885,Mount Colah Public School,Primary School,2013,62,69,55,68,50,48,48,,,,,,,,,400
3885,Mount Colah Public School,Primary School,2014,75,61,67,53,69,47,47,,,,,,,,,419
3885,Mount Colah Public School,Primary School,2015,62,74,59,69,53,65,46,,,,,,,,,428
3885,Mount Colah Public School,Primary School,2016,73,62,74,59,67,51,63,,,,,,,,,449
3885,Mount Colah Public School,Primary School,2017,64,71,62,73,60,65,50,,,,,,,,,445
3886,McCallums Hill Public School,Primary School,2010,53,59,56,65,61,57,58,,,,,,,,,409
3886,McCallums Hill Public School,Primary School,2011,47,54,52,51,59,57,57,7,,,,,,,,384
3886,McCallums Hill Public School,Primary School,2012,50,44,48,50,47,56,56,17,,,,,,,,368
3886,McCallums Hill Public School,Primary School,2013,57,47,40,50,45,47,56,20,,,,,,,,362
3886,McCallums Hill Public School,Primary School,2014,69,47,44,42,50,47,47,24,,,,,,,,370
3886,McCallums Hill Public School,Primary School,2015,54,63,48,43,43,49,46,29,,,,,,,,375
3886,McCallums Hill Public School,Primary School,2016,61,58,56,48,43,43,51,28,,,,,,,,388
3886,McCallums Hill Public School,Primary School,2017,58,59,51,57,49,44,43,28,,,,,,,,389
3890,Cooma North Public School,Primary School,2010,42,35,35,38,47,43,45,,,,,,,,,285
3890,Cooma North Public School,Primary School,2011,48,38,37,36,37,45,42,,,,,,,,,283
3890,Cooma North Public School,Primary School,2012,50,48,41,38,38,37,51,,,,,,,,,303
3890,Cooma North Public School,Primary School,2013,46,44,52,44,37,40,37,,,,,,,,,300
3890,Cooma North Public School,Primary School,2014,44,46,42,54,44,39,46,,,,,,,,,315
3890,Cooma North Public School,Primary School,2015,43,46,49,45,55,41,42,,,,,,,,,321
3890,Cooma North Public School,Primary School,2016,44,45,52,54,47,55,42,,,,,,,,,339
3890,Cooma North Public School,Primary School,2017,34,42,46,52,53,47,53,,,,,,,,,327
3893,Windale Public School,Primary School,2010,33,27,31,36,35,28,27,,,,,,,,,217
3893,Windale Public School,Primary School,2011,34,35,29,37,37,32,27,,,,,,,,,231
3893,Windale Public School,Primary School,2012,34,34,37,26,34,39,30,,,,,,,,,234
3893,Windale Public School,Primary School,2013,33,30,32,33,28,34,41,,,,,,,,,231
3893,Windale Public School,Primary School,2014,20,32,31,26,31,25,33,,,,,,,,,198
3893,Windale Public School,Primary School,2015,21,22,24,28,28,29,23,,,,,,,,,175
3893,Windale Public School,Primary School,2016,27,20,21,18,22,26,28,,,,,,,,,162
3893,Windale Public School,Primary School,2017,22,29,18,19,17,24,27,,,,,,,,,156
3895,Cardiff South Public School,Primary School,2010,31,46,32,35,52,44,41,,,,,,,,,281
3895,Cardiff South Public School,Primary School,2011,48,29,49,29,35,51,44,,,,,,,,,285
3895,Cardiff South Public School,Primary School,2012,43,48,31,55,30,36,54,,,,,,,,,297
3895,Cardiff South Public School,Primary School,2013,55,40,45,34,51,30,35,,,,,,,,,290
3895,Cardiff South Public School,Primary School,2014,42,59,39,45,34,51,30,,,,,,,,,300
3895,Cardiff South Public School,Primary School,2015,31,42,57,39,43,28,49,,,,,,,,,289
3895,Cardiff South Public School,Primary School,2016,50,33,40,56,42,41,27,,,,,,,,,289
3895,Cardiff South Public School,Primary School,2017,42,51,35,42,56,40,42,,,,,,,,,308
3896,Como West Public School,Primary School,2010,56,38,50,46,48,39,42,,,,,,,,,319
3896,Como West Public School,Primary School,2011,59,56,38,47,45,43,36,,,,,,,,,324
3896,Como West Public School,Primary School,2012,48,58,56,37,50,37,43,,,,,,,,,329
3896,Como West Public School,Primary School,2013,65,48,57,55,37,50,39,,,,,,,,,351
3896,Como West Public School,Primary School,2014,58,63,50,55,53,31,48,,,,,,,,,358
3896,Como West Public School,Primary School,2015,43,60,62,48,55,52,30,,,,,,,,,350
3896,Como West Public School,Primary School,2016,61,42,62,66,45,56,52,,,,,,,,,384
3896,Como West Public School,Primary School,2017,47,64,45,61,63,46,53,,,,,,,,,379
3897,Hamilton North Public School,Primary School,2010,35,24,20,15,16,17,16,,,,,,,,,143
3897,Hamilton North Public School,Primary School,2011,38,30,26,19,17,20,16,,,,,,,,,166
3897,Hamilton North Public School,Primary School,2012,20,37,29,25,24,13,16,,,,,,,,,164
3897,Hamilton North Public School,Primary School,2013,28,18,35,28,23,18,14,,,,,,,,,164
3897,Hamilton North Public School,Primary School,2014,24,32,19,37,26,22,18,,,,,,,,,178
3897,Hamilton North Public School,Primary School,2015,16,23,30,20,34,25,19,,,,,,,,,167
3897,Hamilton North Public School,Primary School,2016,27,16,24,23,20,31,24,,,,,,,,,165
3897,Hamilton North Public School,Primary School,2017,24,27,16,24,24,18,30,,,,,,,,,163
3898,Marks Point Public School,Primary School,2010,24,30,23,30,37,21,21,,,,,,,,,186
3898,Marks Point Public School,Primary School,2011,22,23,30,19,29,34,21,,,,,,,,,178
3898,Marks Point Public School,Primary School,2012,25,23,22,28,20,28,34,,,,,,,,,180
3898,Marks Point Public School,Primary School,2013,20,25,19,19,27,18,28,,,,,,,,,156
3898,Marks Point Public School,Primary School,2014,27,22,22,21,20,24,15,,,,,,,,,151
3898,Marks Point Public School,Primary School,2015,29,21,21,20,21,20,28,,,,,,,,,160
3898,Marks Point Public School,Primary School,2016,19,29,19,18,21,21,23,,,,,,,,,150
3898,Marks Point Public School,Primary School,2017,24,19,29,25,17,21,21,,,,,,,,,156
3903,Glen Alice Public School,Primary School,2010,,,,,,,,,,,,,,,,8
3903,Glen Alice Public School,Primary School,2011,,,,,,,,,,,,,,,,6
3903,Glen Alice Public School,Primary School,2012,,,,,,,,,,,,,,,,8
3903,Glen Alice Public School,Primary School,2013,,,,,,,,,,,,,,,,8
3903,Glen Alice Public School,Primary School,2014,,,,,,,,,,,,,,,,14
3903,Glen Alice Public School,Primary School,2015,,,,,,,,,,,,,,,,10
3903,Glen Alice Public School,Primary School,2016,,,,,,,,,,,,,,,,10
3903,Glen Alice Public School,Primary School,2017,,,,,,,,,,,,,,,,8
3904,Argenton Public School,Primary School,2010,,,,,,,,,,,,,,,,65
3904,Argenton Public School,Primary School,2011,,,,,,,,,,,,,,,,52
3904,Argenton Public School,Primary School,2012,,,,,,,,,,,,,,,,53
3904,Argenton Public School,Primary School,2013,,,,,,,,,,,,,,,,42
3904,Argenton Public School,Primary School,2014,,,,,,,,,,,,,,,,30
3904,Argenton Public School,Primary School,2015,,,,,,,,,,,,,,,,26
3904,Argenton Public School,Primary School,2016,,,,,,,,,,,,,,,,23
3904,Argenton Public School,Primary School,2017,,,,,,,,,,,,,,,,23
3905,Pagewood Public School,Primary School,2010,40,22,33,15,31,17,30,,,,,,,,,188
3905,Pagewood Public School,Primary School,2011,39,35,22,28,13,23,16,,,,,,,,,176
3905,Pagewood Public School,Primary School,2012,30,39,32,21,26,12,22,,,,,,,,,182
3905,Pagewood Public School,Primary School,2013,43,31,39,33,20,24,11,,,,,,,,,201
3905,Pagewood Public School,Primary School,2014,45,43,33,39,30,19,24,,,,,,,,,233
3905,Pagewood Public School,Primary School,2015,46,48,42,32,40,28,15,,,,,,,,,251
3905,Pagewood Public School,Primary School,2016,58,44,48,42,30,34,28,,,,,,,,,284
3905,Pagewood Public School,Primary School,2017,39,53,35,43,37,16,30,,,,,,,,,253
3906,Narrabeen North Public School,Primary School,2010,80,74,58,74,57,46,52,,,,,,,,,441
3906,Narrabeen North Public School,Primary School,2011,80,77,69,62,70,54,45,,,,,,,,,457
3906,Narrabeen North Public School,Primary School,2012,79,85,77,67,64,69,56,,,,,,,,,497
3906,Narrabeen North Public School,Primary School,2013,92,78,81,72,72,64,70,,,,,,,,,529
3906,Narrabeen North Public School,Primary School,2014,86,98,91,82,72,72,61,,,,,,,,,562
3906,Narrabeen North Public School,Primary School,2015,103,83,98,90,81,72,69,,,,,,,,,596
3906,Narrabeen North Public School,Primary School,2016,110,109,83,96,88,71,73,,,,,,,,,630
3906,Narrabeen North Public School,Primary School,2017,102,115,106,83,103,82,74,,,,,,,,,665
3908,Lane Cove West Public School,Primary School,2010,100,93,62,53,56,34,37,,,,,,,,,435
3908,Lane Cove West Public School,Primary School,2011,97,99,97,62,53,47,30,,,,,,,,,485
3908,Lane Cove West Public School,Primary School,2012,95,95,97,102,61,45,45,,,,,,,,,540
3908,Lane Cove West Public School,Primary School,2013,91,90,92,93,99,57,45,,,,,,,,,567
3908,Lane Cove West Public School,Primary School,2014,87,84,88,86,87,88,56,,,,,,,,,576
3908,Lane Cove West Public School,Primary School,2015,91,84,85,89,86,70,90,,,,,,,,,595
3908,Lane Cove West Public School,Primary School,2016,74,91,88,93,93,76,64,,,,,,,,,579
3908,Lane Cove West Public School,Primary School,2017,95,76,87,87,87,79,77,,,,,,,,,588
3909,Taree West Public School,Primary School,2010,66,80,74,78,76,71,66,,,,,,,,,511
3909,Taree West Public School,Primary School,2011,91,68,80,72,76,75,67,,,,,,,,,529
3909,Taree West Public School,Primary School,2012,88,87,68,73,63,74,68,,,,,,,,,521
3909,Taree West Public School,Primary School,2013,86,77,77,65,75,69,66,,,,,,,,,515
3909,Taree West Public School,Primary School,2014,86,72,77,76,60,75,68,,,,,,,,,514
3909,Taree West Public School,Primary School,2015,60,77,66,72,74,62,65,,,,,,,,,476
3909,Taree West Public School,Primary School,2016,76,67,81,67,74,80,64,,,,,,,,,509
3909,Taree West Public School,Primary School,2017,70,84,71,75,72,76,73,,,,,,,,,521
3912,Palinyewah Public School,Primary School,2010,,,,,,,,,,,,,,,,17
3912,Palinyewah Public School,Primary School,2011,,,,,,,,,,,,,,,,15
3912,Palinyewah Public School,Primary School,2012,,,,,,,,,,,,,,,,13
3912,Palinyewah Public School,Primary School,2013,,,,,,,,,,,,,,,,15
3912,Palinyewah Public School,Primary School,2014,,,,,,,,,,,,,,,,13
3912,Palinyewah Public School,Primary School,2015,,,,,,,,,,,,,,,,12
3912,Palinyewah Public School,Primary School,2016,,,,,,,,,,,,,,,,16
3912,Palinyewah Public School,Primary School,2017,,,,,,,,,,,,,,,,8
3914,Grays Point Public School,Primary School,2010,53,54,49,42,43,45,61,,,,,,,,,347
3914,Grays Point Public School,Primary School,2011,53,58,53,51,42,41,43,,,,,,,,,341
3914,Grays Point Public School,Primary School,2012,56,53,59,56,53,46,40,,,,,,,,,363
3914,Grays Point Public School,Primary School,2013,53,60,55,61,57,55,46,,,,,,,,,387
3914,Grays Point Public School,Primary School,2014,46,48,60,56,63,53,57,,,,,,,,,383
3914,Grays Point Public School,Primary School,2015,57,50,54,60,58,61,54,,,,,,,,,394
3914,Grays Point Public School,Primary School,2016,58,58,51,55,61,59,61,,,,,,,,,403
3914,Grays Point Public School,Primary School,2017,51,58,60,54,54,61,61,,,,,,,,,399
3918,Killara Public School,Primary School,2010,44,29,32,42,31,42,30,,,,,,,,,250
3918,Killara Public School,Primary School,2011,41,47,33,31,43,33,44,,,,,,,,,272
3918,Killara Public School,Primary School,2012,55,44,47,34,37,45,41,,,,,,,,,303
3918,Killara Public School,Primary School,2013,53,66,40,49,34,37,42,,,,,,,,,321
3918,Killara Public School,Primary School,2014,51,66,68,45,49,36,45,,,,,,,,,360
3918,Killara Public School,Primary School,2015,63,55,64,64,50,51,37,,,,,,,,,384
3918,Killara Public School,Primary School,2016,68,71,64,62,73,48,54,,,,,,,,,440
3918,Killara Public School,Primary School,2017,76,67,70,60,60,64,50,,,,,,,,,447
3919,Castle Cove Public School,Primary School,2010,74,76,68,63,71,47,39,,,,,,,,,438
3919,Castle Cove Public School,Primary School,2011,85,77,75,61,60,53,44,,,,,,,,,455
3919,Castle Cove Public School,Primary School,2012,90,83,77,71,59,33,54,,,,,,,,,467
3919,Castle Cove Public School,Primary School,2013,83,87,83,75,69,50,34,,,,,,,,,481
3919,Castle Cove Public School,Primary School,2014,66,82,84,76,73,60,49,,,,,,,,,490
3919,Castle Cove Public School,Primary School,2015,82,69,81,78,72,45,61,,,,,,,,,488
3919,Castle Cove Public School,Primary School,2016,69,73,68,79,76,52,42,,,,,,,,,459
3919,Castle Cove Public School,Primary School,2017,71,68,72,71,77,64,47,,,,,,,,,470
3922,Albury North Public School,Primary School,2010,29,33,30,38,31,33,25,,,,,,,,,219
3922,Albury North Public School,Primary School,2011,34,25,36,27,41,29,34,,,,,,,,,226
3922,Albury North Public School,Primary School,2012,45,40,29,42,28,41,32,,,,,,,,,257
3922,Albury North Public School,Primary School,2013,39,48,38,31,42,33,39,,,,,,,,,270
3922,Albury North Public School,Primary School,2014,,,,,,,,,,,,,,,,269
3922,Albury North Public School,Primary School,2015,31,37,40,48,41,30,45,7,,,,,,,,279
3922,Albury North Public School,Primary School,2016,40,24,42,36,40,39,34,7,,,,,,,,262
3922,Albury North Public School,Primary School,2017,27,41,25,39,32,40,32,14,,,,,,,,250
3923,Kapooka Public School,Primary School,2010,16,11,6,11,10,7,7,,,,,,,,,68
3923,Kapooka Public School,Primary School,2011,,,,,,,,,,,,,,,,54
3923,Kapooka Public School,Primary School,2012,,,,,,,,,,,,,,,,51
3923,Kapooka Public School,Primary School,2013,,,,,,,,,,,,,,,,58
3923,Kapooka Public School,Primary School,2014,,,,,,,,,,,,,,,,67
3923,Kapooka Public School,Primary School,2015,,,,,,,,,,,,,,,,66
3923,Kapooka Public School,Primary School,2016,11,19,13,13,10,8,10,,,,,,,,,84
3923,Kapooka Public School,Primary School,2017,18,14,17,10,7,6,7,,,,,,,,,79
3924,East Hills Public School,Primary School,2010,16,22,7,14,18,19,31,26,,,,,,,,153
3924,East Hills Public School,Primary School,2011,14,18,25,8,12,21,23,29,,,,,,,,150
3924,East Hills Public School,Primary School,2012,16,14,23,25,10,14,22,26,,,,,,,,150
3924,East Hills Public School,Primary School,2013,15,16,14,21,27,10,16,21,,,,,,,,140
3924,East Hills Public School,Primary School,2014,16,16,13,14,24,29,13,20,,,,,,,,145
3924,East Hills Public School,Primary School,2015,18,16,17,14,21,25,36,21,,,,,,,,168
3924,East Hills Public School,Primary School,2016,21,19,15,14,22,20,24,21,,,,,,,,156
3924,East Hills Public School,Primary School,2017,32,22,23,17,18,27,24,21,,,,,,,,184
3925,Curl Curl North Public School,Primary School,2010,127,109,113,118,97,85,106,,,,,,,,,755
3925,Curl Curl North Public School,Primary School,2011,142,123,110,117,114,88,83,,,,,,,,,777
3925,Curl Curl North Public School,Primary School,2012,137,149,125,111,119,105,87,,,,,,,,,833
3925,Curl Curl North Public School,Primary School,2013,162,141,150,121,110,115,103,,,,,,,,,902
3925,Curl Curl North Public School,Primary School,2014,158,159,137,146,120,106,121,,,,,,,,,947
3925,Curl Curl North Public School,Primary School,2015,129,158,145,137,136,106,105,,,,,,,,,916
3925,Curl Curl North Public School,Primary School,2016,123,122,157,143,139,125,103,,,,,,,,,912
3925,Curl Curl North Public School,Primary School,2017,125,116,123,153,144,122,125,,,,,,,,,908
3927,Belmont North Public School,Primary School,2010,31,17,17,19,20,10,20,,,,,,,,,134
3927,Belmont North Public School,Primary School,2011,21,20,13,14,20,19,12,,,,,,,,,119
3927,Belmont North Public School,Primary School,2012,20,21,20,15,13,20,20,,,,,,,,,129
3927,Belmont North Public School,Primary School,2013,23,20,24,23,13,14,26,,,,,,,,,143
3927,Belmont North Public School,Primary School,2014,17,25,22,23,25,16,15,,,,,,,,,143
3927,Belmont North Public School,Primary School,2015,25,17,23,25,20,28,15,,,,,,,,,153
3927,Belmont North Public School,Primary School,2016,35,27,18,26,32,23,25,,,,,,,,,186
3927,Belmont North Public School,Primary School,2017,27,31,23,20,24,30,24,,,,,,,,,179
3928,Cabramurra Public School,Primary School,2010,,,,,,,,,,,,,,,,3
3928,Cabramurra Public School,Primary School,2011,,,,,,,,,,,,,,,,7
3928,Cabramurra Public School,Primary School,2012,,,,,,,,,,,,,,,,6
3928,Cabramurra Public School,Primary School,2013,,,,,,,,,,,,,,,,9
3928,Cabramurra Public School,Primary School,2014,,,,,,,,,,,,,,,,6
3928,Cabramurra Public School,Primary School,2015,,,,,,,,,,,,,,,,6
3928,Cabramurra Public School,Primary School,2016,,,,,,,,,,,,,,,,4
3928,Cabramurra Public School,Primary School,2017,,,,,,,,,,,,,,,,4
3931,Seven Hills Public School,Primary School,2010,13,19,22,14,15,14,20,,,,,,,,,117
3931,Seven Hills Public School,Primary School,2011,19,16,21,19,15,16,12,,,,,,,,,118
3931,Seven Hills Public School,Primary School,2012,20,13,18,17,20,13,20,,,,,,,,,121
3931,Seven Hills Public School,Primary School,2013,14,19,13,22,12,16,14,,,,,,,,,110
3931,Seven Hills Public School,Primary School,2014,18,11,19,7,16,13,15,,,,,,,,,99
3931,Seven Hills Public School,Primary School,2015,22,17,13,19,11,16,15,,,,,,,,,113
3931,Seven Hills Public School,Primary School,2016,22,24,20,11,15,11,12,,,,,,,,,115
3931,Seven Hills Public School,Primary School,2017,30,20,23,16,11,16,7,,,,,,,,,123
3932,Waratah West Public School,Primary School,2010,7,13,9,11,8,14,8,,,,,,,,,70
3932,Waratah West Public School,Primary School,2011,,,,,,,,,,,,,,,,80
3932,Waratah West Public School,Primary School,2012,,,,,,,,,,,,,,,,71
3932,Waratah West Public School,Primary School,2013,,,,,,,,,,,,,,,,63
3932,Waratah West Public School,Primary School,2014,,,,,,,,,,,,,,,,65
3932,Waratah West Public School,Primary School,2015,13,14,12,6,7,13,9,,,,,,,,,74
3932,Waratah West Public School,Primary School,2016,16,14,13,12,7,7,11,,,,,,,,,80
3932,Waratah West Public School,Primary School,2017,13,10,16,13,13,7,9,,,,,,,,,81
3935,Crown Street Public School,Primary School,2010,57,54,40,38,33,24,41,,,,,,,,,287
3935,Crown Street Public School,Primary School,2011,43,57,47,37,36,36,22,,,,,,,,,278
3935,Crown Street Public School,Primary School,2012,46,41,50,42,37,34,33,,,,,,,,,283
3935,Crown Street Public School,Primary School,2013,38,43,39,47,39,25,33,,,,,,,,,264
3935,Crown Street Public School,Primary School,2014,51,37,41,38,47,33,25,,,,,,,,,272
3935,Crown Street Public School,Primary School,2015,49,46,37,40,35,41,32,,,,,,,,,280
3935,Crown Street Public School,Primary School,2016,43,46,46,38,36,35,34,,,,,,,,,278
3935,Crown Street Public School,Primary School,2017,56,49,44,41,32,28,33,,,,,,,,,283
3939,Mount Hutton Public School,Primary School,2010,22,19,22,27,20,22,26,,,,,,,,,158
3939,Mount Hutton Public School,Primary School,2011,33,18,18,21,28,19,24,8,,,,,,,,169
3939,Mount Hutton Public School,Primary School,2012,34,29,19,21,14,26,20,7,,,,,,,,170
3939,Mount Hutton Public School,Primary School,2013,19,32,26,21,19,14,24,8,,,,,,,,163
3939,Mount Hutton Public School,Primary School,2014,22,16,32,22,16,19,15,7,,,,,,,,149
